엔티티변경구분코드,주제영역명,Owner,엔티티명,테이블명,엔티티설명,속성변경구분코드,속성명,컬럼명,PK순서,속성설명,기본값,NNULL구분코드,인포타입,DataType,자릿수,소숫점자릿수
C,CB,CMS,미등록 기지국 구성정보,CB_BTS_UNREG,미등록 기지국 구성정보,C,교환기 아이디,MSC_ID,1,교환기 아이디,,NN,,NUMBER,4,0
C,CB,CMS,미등록 기지국 구성정보,CB_BTS_UNREG,미등록 기지국 구성정보,C,BSC 아이디,BSC_ID,2,BSC 아이디,,NN,,NUMBER,3,0
C,CB,CMS,미등록 기지국 구성정보,CB_BTS_UNREG,미등록 기지국 구성정보,C,기지국 아이디,BTS_ID,3,기지국 아이디,,NN,,NUMBER,3,0
C,CB,CMS,미등록 기지국 구성정보,CB_BTS_UNREG,미등록 기지국 구성정보,C,갱신일자,UPDATE_DATE,,갱신일자,,NN,,DATE,7,
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,CG 아이디,CG_ID,1,CG 아이디,,NN,,NUMBER,4,0
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,CG명,CG_NAME,,CG명,,NNULL,,VARCHAR2,30,
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,아이피어드레스_P,IP_ADDRESS_P,,아이피어드레스_P,,NNULL,,VARCHAR2,30,
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,아이피어드레스_S,IP_ADDRESS_S,,아이피어드레스_S,,NNULL,,VARCHAR2,30,
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,OID,OID,,OID,,NNULL,,VARCHAR2,50,
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,MIB_버전,MIB_VERSION,,MIB_버전,,NNULL,,VARCHAR2,50,
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,교환팀 아이디,MTSO_TEAM_ID,,교환팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,설치 일시,INSTALL_DATETIME,,설치 일시,,NNULL,,DATE,7,
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,갱신일자,UPDATE_DATETIME,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,CG 구성정보,CB_CG,CG 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,10,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,CGS 아이디,CGS_ID,,CGS 아이디,,NN,,NUMBER,3,0
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,CGS명,CGS_NAME,,CGS명,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,시스템 아이디,SYSTEM_ID,,시스템 아이디,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,네트워크 아이디,NETWORK_ID,,네트워크 아이디,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,스위치 아이디,SWITCH_ID,,스위치 아이디,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,링크 아이디,LINK_ID,,링크 아이디,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,링크 타입,LINK_TYPE,,링크 타입,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,ESID,ESID,,ESID,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,DPC 완료호I,DPC_ANSI,,DPC 완료호I,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,DPC_ITU,DPC_ITU,,DPC_ITU,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,TLDN,TLDN,,TLDN,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,VSRN,VSRN,,VSRN,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,VSRN4,VSRN4,,VSRN4,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,EN절단호 메소드,ENCD_METHOD,,EN절단호 메소드,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,시스템타입,SYS_TYPE,,시스템타입,,NN,,NUMBER,,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NN,,NUMBER,4,0
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,교환팀 아이디,MTSO_TEAM_ID,,교환팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NN,,NUMBER,4,0
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,서비스_지역,SERVICE_AREA,,서비스_지역,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,2,0
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,설치 일자,INSTALL_DATE,,설치 일자,,NNULL,,DATE,7,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,버전,VERSION,,버전,,NNULL,,VARCHAR2,20,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,지역,PLACE,,지역,,NNULL,,VARCHAR2,60,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,주석S,REMARKS,,주석S,,NNULL,,VARCHAR2,60,
C,CB,CMS,CGS 구성정보,CB_CGS,CGS 구성정보,C,CGS 타입,CGS_TYPE,,CGS 타입,,NNULL,,NUMBER,,
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,고장 타입,FAULT_TYPE,1,고장 타입,,NN,,NUMBER,2,0
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,고장 일시,FAULT_DATETIME,2,고장 일시,,NN,,DATE,7,
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,고장_위치,FAULT_LOCATION,3,고장_위치,,NN,,VARCHAR2,1024,
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,고장_원인,FAULT_REASON,,고장_원인,,NN,,VARCHAR2,1024,
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,고장 상태,FAULT_STATE,,고장 상태,,NN,,NUMBER,1,0
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,고장 갯수,FAULT_COUNT,,고장 갯수,,NN,,NUMBER,4,0
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,RECENT_고장 일시,RECENT_FAULT_DATETIME,,RECENT_고장 일시,,NN,,DATE,7,
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,TT 일시,TT_DATETIME,,TT 일시,,NNULL,,DATE,7,
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,TREATMENT,TREATMENT,,TREATMENT,,NNULL,,VARCHAR2,1024,
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,TREATMENT 일시,TREATMENT_DATETIME,,TREATMENT 일시,,NNULL,,DATE,7,
C,CB,CMS,CMS 고장 구성정보,CB_CMS_FAULT,CMS 고장 구성정보,C,TT_RECEIVER,TT_RECEIVER,,TT_RECEIVER,,NNULL,,VARCHAR2,10,
C,CB,CMS,코드 구성정보,CB_CODE,코드 구성정보,C,P코드,PCODE,1,P코드,,NN,,CHAR,3,
C,CB,CMS,코드 구성정보,CB_CODE,코드 구성정보,C,S코드,SCODE,2,S코드,,NN,,CHAR,3,
C,CB,CMS,코드 구성정보,CB_CODE,코드 구성정보,C,코드 값1,CODE_VALUE1,,코드 값1,,NNULL,,VARCHAR2,20,
C,CB,CMS,코드 구성정보,CB_CODE,코드 구성정보,C,코드 값2,CODE_VALUE2,,코드 값2,,NNULL,,VARCHAR2,20,
C,CB,CMS,코드 구성정보,CB_CODE,코드 구성정보,C,코드명,CODE_NAME,,코드명,,NNULL,,VARCHAR2,100,
C,CB,CMS,표준 구성정보,CB_COMMON,표준 구성정보,C,COMMON 아이디,COMMON_ID,,COMMON 아이디,,NNULL,,VARCHAR2,20,
C,CB,CMS,표준 구성정보,CB_COMMON,표준 구성정보,C,COMMON_KEY,COMMON_KEY,,COMMON_KEY,,NNULL,,VARCHAR2,20,
C,CB,CMS,표준 구성정보,CB_COMMON,표준 구성정보,C,COMMON 타이틀,COMMON_TITLE,,COMMON 타이틀,,NNULL,,VARCHAR2,400,
C,CB,CMS,자회사 구성정보,CB_COMPANY,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY,자회사 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY,자회사 구성정보,C,지역,LAREA,,지역,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY,자회사 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY,자회사 구성정보,C,전화번호,TELEPHONE,,전화번호,,NNULL,,VARCHAR2,30,
C,CB,CMS,자회사 구성정보,CB_COMPANY_090311,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_090311,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_090601,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_090601,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_090610,자회사 구성정보,C,회사  아이디,COMPANY_ID,1,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_090610,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_100122,자회사 구성정보,C,회사  아이디,COMPANY_ID,1,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_100122,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_100122,자회사 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_100122,자회사 구성정보,C,지역,LAREA,,지역,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_100122,자회사 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_100122,자회사 구성정보,C,전화번호,TELEPHONE,,전화번호,,NNULL,,VARCHAR2,30,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20060504,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20060504,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20100715,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20100715,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20100715,자회사 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20100715,자회사 구성정보,C,지역,LAREA,,지역,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20100715,자회사 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20100715,자회사 구성정보,C,전화번호,TELEPHONE,,전화번호,,NNULL,,VARCHAR2,30,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20111110,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20111110,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20111110,자회사 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20111110,자회사 구성정보,C,지역,LAREA,,지역,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20111110,자회사 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20111110,자회사 구성정보,C,전화번호,TELEPHONE,,전화번호,,NNULL,,VARCHAR2,30,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20120530,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20120530,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20120530,자회사 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20120530,자회사 구성정보,C,지역,LAREA,,지역,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20120530,자회사 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20120530,자회사 구성정보,C,전화번호,TELEPHONE,,전화번호,,NNULL,,VARCHAR2,30,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20140127,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20140127,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 구성정보,CB_COMPANY_20140127,자회사 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20140127,자회사 구성정보,C,지역,LAREA,,지역,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20140127,자회사 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPANY_20140127,자회사 구성정보,C,전화번호,TELEPHONE,,전화번호,,NNULL,,VARCHAR2,30,
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO,자회사 이전팀정보 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO,자회사 이전팀정보 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO,자회사 이전팀정보 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO,자회사 이전팀정보 구성정보,C,지역,LAREA,,지역,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO,자회사 이전팀정보 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO,자회사 이전팀정보 구성정보,C,전화번호,TELEPHONE,,전화번호,,NNULL,,VARCHAR2,30,
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO_2009,자회사 이전팀정보 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO_2009,자회사 이전팀정보 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO_2009,자회사 이전팀정보 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO_2009,자회사 이전팀정보 구성정보,C,지역,LAREA,,지역,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 이전팀정보 구성정보,CB_COMPANY_OLDTEAMINFO_2009,자회사 이전팀정보 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPAY_090324,자회사 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NN,,NUMBER,4,0
C,CB,CMS,자회사 구성정보,CB_COMPAY_090324,자회사 구성정보,C,회사 명,COMPANY_NAME,,회사 명,,NNULL,,VARCHAR2,20,
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,EIR 아이디,EIR_ID,1,EIR 아이디,,NN,,NUMBER,4,0
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,EIR명,EIR_NAME,,EIR명,,NNULL,,VARCHAR2,30,
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,아이피어드레스_P,IP_ADDRESS_P,,아이피어드레스_P,,NNULL,,VARCHAR2,30,
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,아이피어드레스_S,IP_ADDRESS_S,,아이피어드레스_S,,NNULL,,VARCHAR2,30,
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,OID,OID,,OID,,NNULL,,VARCHAR2,50,
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,MIB_버전,MIB_VERSION,,MIB_버전,,NNULL,,VARCHAR2,50,
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,교환팀 아이디,MTSO_TEAM_ID,,교환팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,설치 일시,INSTALL_DATETIME,,설치 일시,,NNULL,,DATE,7,
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,갱신일자,UPDATE_DATETIME,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,EIR 구성정보,CB_EIR,EIR 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,10,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,EMS 아이디,EMS_ID,,EMS 아이디,,NN,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,EMS명,EMS_NAME,,EMS명,,NNULL,,VARCHAR2,30,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,아이피어드레스_P,IP_ADDRESS_P,,아이피어드레스_P,,NN,,VARCHAR2,30,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,아이피어드레스_S,IP_ADDRESS_S,,아이피어드레스_S,,NNULL,,VARCHAR2,30,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,사용자 아이디,USER_ID,,사용자 아이디,,NN,,VARCHAR2,16,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,사용자 PASS,USER_PASS,,사용자 PASS,,NN,,VARCHAR2,16,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,SHELL_DIR,SHELL_DIR,,SHELL_DIR,,NN,,VARCHAR2,40,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,원격_DIR,REMOTE_DIR,,원격_DIR,,NN,,VARCHAR2,40,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,HOME_DIR,HOME_DIR,,HOME_DIR,,NN,,VARCHAR2,40,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,PG 아이디,PG_ID,,PG 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,프로토콜,PROTOCOL,,프로토콜,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,교환팀 아이디,MTSO_TEAM_ID,,교환팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,설치 일시,INSTALL_DATETIME,,설치 일시,,NNULL,,DATE,7,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,갱신일자,UPDATE_DATETIME,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,상태 일시,STATUS_DATETIME,,상태 일시,,NNULL,,DATE,7,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,10,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,상태,STATUS,,상태,,NNULL,,CHAR,1,
C,CB,CMS,EMS 구성정보,CB_EMS,EMS 구성정보,C,등록여부,ISREGISTERED,,등록여부,,NNULL,,CHAR,1,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,EMS 아이디,EMS_ID,,EMS 아이디,,NN,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,EMS명,EMS_NAME,,EMS명,,NNULL,,VARCHAR2,30,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,아이피어드레스_P,IP_ADDRESS_P,,아이피어드레스_P,,NN,,VARCHAR2,30,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,아이피어드레스_S,IP_ADDRESS_S,,아이피어드레스_S,,NNULL,,VARCHAR2,30,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,사용자 아이디,USER_ID,,사용자 아이디,,NN,,VARCHAR2,16,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,사용자 PASS,USER_PASS,,사용자 PASS,,NN,,VARCHAR2,16,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,SHELL_DIR,SHELL_DIR,,SHELL_DIR,,NN,,VARCHAR2,40,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,원격_DIR,REMOTE_DIR,,원격_DIR,,NN,,VARCHAR2,40,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,HOME_DIR,HOME_DIR,,HOME_DIR,,NN,,VARCHAR2,40,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,PG 아이디,PG_ID,,PG 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,프로토콜,PROTOCOL,,프로토콜,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,교환팀 아이디,MTSO_TEAM_ID,,교환팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,설치 일시,INSTALL_DATETIME,,설치 일시,,NNULL,,DATE,7,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,갱신일자,UPDATE_DATETIME,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,상태 일시,STATUS_DATETIME,,상태 일시,,NNULL,,DATE,7,
